label_bullying,text_message
0,"yeah  ""gay recovery"" is a crock of shit. That's why all these ex-gays keep getting caught cruising in public parks and restrooms."
0,- yes. but i am getting tired of their 'hate the customer' funnies. Would be funnier if the service was better
0,hahahaha word I was just myspacin and saw like 30 star tattoos back to back...damn that browse function
0,hey Mo  u used to be Mean Ass Mo. And the truth is the truth
0,damn the end of an era huh? my favorite studio is moving. Gotta have one more classic session before the move
0,u know I dont hate u personally Jae...LOL but u know macs always win in the commercials...
0,oh dear. why the hellish week? im sure next week will be bettter! otherwise  we'll just kick its ass!
1,"how about ""bitchling pig  suckas!"""
1,DEAD ASS?!?!?!?!?!
0,nooo it wasn't hate  I just never used one. but check this http://tinyurl.com/3z2pkr I miss shows like this.
0,XD oh  it'll happen. It WILL happen. It just will take some time... To get his ass tied down anyways.
0,Why don't you stop talking about me and have a nice cup of shut the fuck up
0,Its easy if you just draw erotic lolis I suppose lol (or just draw Kyo's ass from Clannad)
0,Never forget the fat toad. To be honest  Yanks looking pretty fn scary while Sox being sorta methodical... unnerving.
0,DAMN! thats alot of lights!
0,DAMN!!! Its 11 degrees in the UK and i feel cold! Feel for you my dude
0,sucks eh.
1,What shall we call this gang? Initiation rights must begin with downing a Fail Whale.
1,Yeah  those same ugly guys that do gay-for-pay. That's why I demand hot girl on girl action in my porn. Oh oh. Yeah.
0,That guy is gay with style. People like that sort of thing. The other two were gay with BBF. Best Boyfriends Forever. That's NG.
0,Sorry  almost everything about digital distributed movies sucks right now and it's not looking to change soon. DVD + BD for me.
0,damn. I'm good to go for at least a week now
0,"""Here&#8217;s a reasonable review: The music sucks. The graphics are terrible. There&#8217;s no plot. There&#8217;s no gameplay."" Video games!"
0,Don't like hills  either. Decided it'd be better to find a way to like 'em  tho  rather than obsess abt how much I hate them
0,He's a poser! Run! :)
0,im glad you can drive. Cuz damn.
0,I'll butt fuck Spencer with my antler
0,shit! That sucks!
0,hahaha okay. yeah twitter hates my ass. not getting ANYONES updates. Fuckers. LOVE YOU BIRTHDAY GIRL!
1,What a fab site! I didn't see the cozy *snort* but I want the mermaid gloves! Damn I wish I'd paid attention to my Nana... xxx ooo
0,Oh cheese and magnets... double damn! Take care of you!!! xxx ooo
0,you are not fat! But cardio is always good
0,Brutal...I hate when you pick the wrong day to drive....
0,I think of it often  with me doing my little show and seeing snow :) It was a cool ass episode.
0,fucking iPhone auto correct.
0,Hell yes. Waiting in the rain for a bus sucks already. But waiting in the rain for a 4.16 bus that strolls up at 4.30 is worse.
0,15 bucks tho son? Damn.
0,He couldn't give his boy a pair of shades or something? Damn.
0,You name it  it's contributing! Guess I just gotta get off the sauce  but it's the holiday & all these damn parties get n the way
0,Hate you! Hate Kansas! Taking the dog. -Dorthy
0,BofA sucks! I closed my acct with them on Friday after 4 grueling years of horrible cust service.
0,WHAT?!? Freak.
0,I try not to go there much because I pig out lol
0,Ur damn skippy  love that noise.  Any other recommendations?
0,Agreed. I shall practice safe tweeting. Damn that sounds dirty lmao.
0,Lol  Nah it sucks  empty inside and boring. :O Like you *sticks tongue out* j/k
0,think of it more as the open ended gift that lets them have something that makes em happy vs a piece of crap they hate. ;-)
0,Bad ass!
1,GOD. You HATE US  don't you  George?! ::runs away crying::
1,& @kmellon:  I'm 500 pages in AND at the day job.  Eat that dick.
0,shew man! i hate late meetings
0,i hate kings of leon
0,pain in the ass right? Ugh. Oh well it's worth it!
0,oh i see  well frank kicks ass so any friend of his is a friend of mine!
0,That's a damn lie.
0,Ha. No whale tail. Newer turbo.
0,Sucks. No cognac in the house.
0,NNW keeps it organized for sure  but when you have 3 000 articles to skim through it is just too much. Trimmingi the fat. I like that!
0,safe travels and kick some ass in California.
0,Me: 1 attitude sucks 2) like big plates 2nd helpings 3 like beer  4volumize with fries 5) like junk 6 eat big meals at night
0,Yup! Wouldn't want me doing your wedding pics...the view from the bar usually sucks :&
0,yeah  i'm on it Mr. don't return calls for a christmas gift...and times are hard bitch..t-mobile can wait!
1,motherfucker stop drinking Red Bull ADDICT! watch ulcers eat at your stomach lining bitch!
0,april to may is humpback whale season in new england. We bringing hump back? No? I tried...
0,I am so dragging your fine ass into tacky Times Square shops in search of that biker tee..
0,Yeah snow! Hate it when it's too cold in am/pm to ride  but it's warm and clear during the day. Feels like a wasted riding day.
0,That sucks!...At least it wasn't like that movie must love dogs where these 2 people wanted to have sex  but no place had condoms!
0,damn I want some of em vmodas! :)
0,I'm telling you...lay off the damn 2gb thumb drives! Go back to food...I know you have like a supple of drives but damn it! lol
0,is Rosario still dating Dame Dash? saw her n Olivers Stones Alexander..she stuck out like a stripper at a male gay bar..literally
0,damn right I am.
0,Off your face.  Stonkered.  Got the wobbly boot on.  Got a gutful of piss.  Drunk.
1,pffft you mean maybe you'll suck ass for her
0,Praise the lord. That show is trash. Don't think you even have to be a nerd to realize that the show is so out of touch with tech
0,haha. Don't ever let it get that bushy. I hate when guys have extremely long facial hair. TRIM PLEZ KTHNX.
0,aww sucks :( heavy fog is cool sometimes thou.
0,well you better get sumthing to wake ur ass up...
0,everything you like I hate everything I like u hate....hmmmm lol
0,I hate that place too cept the shark tank
0,i hate ppl who talk during movies  my ex used to bug the shit outta me but i kept it to myself most of the time lol
0,that bitch....HAHA
0,ill let u know wut i think when i read it.  btw  dont hate your boobs lol n any ideas for your next tattoo?
0,he put them damn cameras up on barlett thats why he get to keep his job!! not traffic ones either!
0,i see you damn near passed out after that work out lol!!
0,"It makes sense in my head  my body is shivering and screaming ""I'm cold! Put some more damn layers on""."
0,point em out fuck dat
0,where the fuck is our Bendele the whore?? Where?
0,aw that sucks. it will get better  the day's not over yet :D
0,I hate my iPhone for typing twitted instead of twitter :)
0,Dude  I was DYING. The way he ducked was freaking hysterical. Even though it wasn't cool at all  it was damn funny.
0,thats tolerance for you  we dnt like what you think so we will rob you of your job.  Sad  and they say WE preach hate.
0,I was out today  the two homeless girls were not on their corner. I wonder if they called in gay today?!
0,Cody and i hate you. Lol
0,I saw that video when it was being edited... i think it's a bad idea to put sugar directly in your ass.
0,you should also be careful what you put in your ass too! just ask @tristancrane about that 1 guy 1 cup video.
0,Grrr! Damn you Pat! XD
0,Well that sucks bro. And yes  I have. Alcohol has played a wonderful part.
0,rachel was having problems with her signal here at work...maybe verizon is fucking up?
0,everything is breaking because of how cold it is!!! our internet was slow as fuck this morning!!!
0,@black_milk Bro... French toast crunch is raw  but nothings i repeat nothing is fucking with Golden Grahams. I like them by the Kilo.
0,lol no doubt. i was going to have to take that ass to ohhla after the next one.
0,damn near epic. thoroughly trashed and my cuz's friends are chill. depeche mode with a beat left my ass on the dance floor
0,yeah 800-soapie-kha.  ( kick his ass)
1,are you off bitch? I want BM it's my best friend! Damn it....hey don't forget FullMoon Getogether tonight
0,Can I just go one day without seeing flaccid black cock  please?
1,Blow it out your rank ass  cunt face cock-choking bonsai whore beast. LET IT SNOW  LET IT SNOW  LETITSNOW.
0,"What's the big deal? I do that all the time. Of course I work at Zappos too. And I'm not sure if I'm a ""grown ass man"". Hmm..."
0,"""not to be a dick"" ... famous last words"
0,kiss my Midwestern ass!! Go back to the great lake region
0,i looked for you guys when i was leaving but didn't see your tall ass anywhere. where'd you go?
0,LOL Iowa sucks that is true
0,yeah.. it's a fucking mess. i need to clean that shit up.
0,nothings better than seeing my sexy ass husband on stage and with that white pice of trasler trash YUCK
0,How Mr. Smith get the internet on that huge ass home theater? I bet he is cool to hang with!
0,I hate you and you shall be shunned from this day like the Amish shun an outcast. If that doesn't work  I will un-follow you.
0,Youtube account? Oh Noze. I'd try the damn forgot password  but it does not always  work :(
0,I know. It sucks. I've had to get a lot of people out of my life. It's sad.
0,Tell him I'm going to come kick his ass! =)
0,I hate you. :)
0,no it's on a 30ft ladder. I don't get on it  after like 10ft I can't gp higher. I hate heights
0,aww that sucks.
0,foreign pol  gay marriage  environment  abortion womens rights if theyre raped...plus her views on community organizers #fs
1,you seem like a hater. or maybe you do it to piss people off. either way  fact is always good.
0,J.Mayer sucks the big one.
1,HUJIKHJKUILJKKJ Lmaoooooo. I cannot stand y'all asian ass ho's.
0,can i have a monkey fuck?
1,whats wrong with a monkey fuck? Lol i got my zippo fueled so no need of monkey fucks now lol
1,UR a Chicken Cyber Punk! When a French Man came to kick your Ass  U put your Hands in your pockets and Cry like a Pussy! LMAO
1,FAT WHALE U still Floating  Did not SINK Yet?
0,people hate on Cody for no fucking reason  it seems. I don't know why.
0,that sux... they be givin out fat vouchers tho when that happens
0,Secret Invasion #8 is a C- effort at best. It leaves me unconvinced that Marvel gives a damn about anything they do.
0,Heh...damn  you're right. Shows you what a Bible scholar I am.
0,"-- ""Never start a fight; always finish one."" Wait. ""We live for the One  we die for the One."" Damn...hang on..."
0,@AeonGotBeats One of the last times there was balance in hip-hop. Damn near everybody was on. All regions.
0,Ol' writin' ass...
0,:( NOOO dont takj about ti  im procrastinating enough with twitter. DAMN INTERNET.
0,get it for PC only  360 one sucks balls. Totally worth getting a new desktop for.
0,I don't think so. were almost in Ken-fuck-me...I mean kentucky  haha. so. actually just got in there now! haha kenfuckmeee! wo ...
0,love the song  hate the remix! D=&lt;
0,nooooooooooooooo damn damn noooooo its not like that! eeeeee why meee
